item_id,sale_amount,sale_date,sale_id,store_id
1,24.0,"Thu, 17 Apr 2014 00:00:00 GMT",13254,8
1,24.0,"Fri, 18 Apr 2014 00:00:00 GMT",13255,8
1,34.0,"Sat, 19 Apr 2014 00:00:00 GMT",13256,8
1,33.0,"Sun, 20 Apr 2014 00:00:00 GMT",13257,8
1,23.0,"Mon, 21 Apr 2014 00:00:00 GMT",13258,8
1,23.0,"Tue, 22 Apr 2014 00:00:00 GMT",13259,8
1,33.0,"Wed, 23 Apr 2014 00:00:00 GMT",13260,8
1,31.0,"Thu, 24 Apr 2014 00:00:00 GMT",13261,8
1,35.0,"Fri, 25 Apr 2014 00:00:00 GMT",13262,8
1,35.0,"Sat, 26 Apr 2014 00:00:00 GMT",13263,8
1,32.0,"Sun, 27 Apr 2014 00:00:00 GMT",13264,8
1,18.0,"Mon, 28 Apr 2014 00:00:00 GMT",13265,8
1,33.0,"Tue, 29 Apr 2014 00:00:00 GMT",13266,8
1,27.0,"Wed, 30 Apr 2014 00:00:00 GMT",13267,8
1,26.0,"Thu, 01 May 2014 00:00:00 GMT",13268,8
1,36.0,"Fri, 02 May 2014 00:00:00 GMT",13269,8
1,35.0,"Sat, 03 May 2014 00:00:00 GMT",13270,8
1,32.0,"Sun, 04 May 2014 00:00:00 GMT",13271,8
1,28.0,"Mon, 05 May 2014 00:00:00 GMT",13272,8
1,31.0,"Tue, 06 May 2014 00:00:00 GMT",13273,8
1,18.0,"Wed, 07 May 2014 00:00:00 GMT",13274,8
1,21.0,"Thu, 08 May 2014 00:00:00 GMT",13275,8
1,34.0,"Fri, 09 May 2014 00:00:00 GMT",13276,8
1,18.0,"Sat, 10 May 2014 00:00:00 GMT",13277,8
1,38.0,"Sun, 11 May 2014 00:00:00 GMT",13278,8
1,21.0,"Mon, 12 May 2014 00:00:00 GMT",13279,8
1,28.0,"Tue, 13 May 2014 00:00:00 GMT",13280,8
1,33.0,"Wed, 14 May 2014 00:00:00 GMT",13281,8
1,27.0,"Thu, 15 May 2014 00:00:00 GMT",13282,8
1,25.0,"Fri, 16 May 2014 00:00:00 GMT",13283,8
1,42.0,"Sat, 17 May 2014 00:00:00 GMT",13284,8
1,32.0,"Sun, 18 May 2014 00:00:00 GMT",13285,8
1,17.0,"Mon, 19 May 2014 00:00:00 GMT",13286,8
1,24.0,"Tue, 20 May 2014 00:00:00 GMT",13287,8
1,24.0,"Wed, 21 May 2014 00:00:00 GMT",13288,8
1,35.0,"Thu, 22 May 2014 00:00:00 GMT",13289,8
1,32.0,"Fri, 23 May 2014 00:00:00 GMT",13290,8
1,38.0,"Sat, 24 May 2014 00:00:00 GMT",13291,8
1,38.0,"Sun, 25 May 2014 00:00:00 GMT",13292,8
1,16.0,"Mon, 26 May 2014 00:00:00 GMT",13293,8
1,31.0,"Tue, 27 May 2014 00:00:00 GMT",13294,8
1,33.0,"Wed, 28 May 2014 00:00:00 GMT",13295,8
1,27.0,"Thu, 29 May 2014 00:00:00 GMT",13296,8
1,24.0,"Fri, 30 May 2014 00:00:00 GMT",13297,8
1,20.0,"Sat, 31 May 2014 00:00:00 GMT",13298,8
1,35.0,"Sun, 01 Jun 2014 00:00:00 GMT",13299,8
1,20.0,"Mon, 02 Jun 2014 00:00:00 GMT",13300,8
1,26.0,"Tue, 03 Jun 2014 00:00:00 GMT",13301,8
1,29.0,"Wed, 04 Jun 2014 00:00:00 GMT",13302,8
1,24.0,"Thu, 05 Jun 2014 00:00:00 GMT",13303,8
1,29.0,"Fri, 06 Jun 2014 00:00:00 GMT",13304,8
1,47.0,"Sat, 07 Jun 2014 00:00:00 GMT",13305,8
1,37.0,"Sun, 08 Jun 2014 00:00:00 GMT",13306,8
1,31.0,"Mon, 09 Jun 2014 00:00:00 GMT",13307,8
1,28.0,"Tue, 10 Jun 2014 00:00:00 GMT",13308,8
1,37.0,"Wed, 11 Jun 2014 00:00:00 GMT",13309,8
1,23.0,"Thu, 12 Jun 2014 00:00:00 GMT",13310,8
1,34.0,"Fri, 13 Jun 2014 00:00:00 GMT",13311,8
1,42.0,"Sat, 14 Jun 2014 00:00:00 GMT",13312,8
1,44.0,"Sun, 15 Jun 2014 00:00:00 GMT",13313,8
1,29.0,"Mon, 16 Jun 2014 00:00:00 GMT",13314,8
1,40.0,"Tue, 17 Jun 2014 00:00:00 GMT",13315,8
1,30.0,"Wed, 18 Jun 2014 00:00:00 GMT",13316,8
1,42.0,"Thu, 19 Jun 2014 00:00:00 GMT",13317,8
1,39.0,"Fri, 20 Jun 2014 00:00:00 GMT",13318,8
1,34.0,"Sat, 21 Jun 2014 00:00:00 GMT",13319,8
1,34.0,"Sun, 22 Jun 2014 00:00:00 GMT",13320,8
1,27.0,"Mon, 23 Jun 2014 00:00:00 GMT",13321,8
1,26.0,"Tue, 24 Jun 2014 00:00:00 GMT",13322,8
1,22.0,"Wed, 25 Jun 2014 00:00:00 GMT",13323,8
1,25.0,"Thu, 26 Jun 2014 00:00:00 GMT",13324,8
1,28.0,"Fri, 27 Jun 2014 00:00:00 GMT",13325,8
1,32.0,"Sat, 28 Jun 2014 00:00:00 GMT",13326,8
1,36.0,"Sun, 29 Jun 2014 00:00:00 GMT",13327,8
1,24.0,"Mon, 30 Jun 2014 00:00:00 GMT",13328,8
1,28.0,"Tue, 01 Jul 2014 00:00:00 GMT",13329,8
1,35.0,"Wed, 02 Jul 2014 00:00:00 GMT",13330,8
1,29.0,"Thu, 03 Jul 2014 00:00:00 GMT",13331,8
1,40.0,"Fri, 04 Jul 2014 00:00:00 GMT",13332,8
1,36.0,"Sat, 05 Jul 2014 00:00:00 GMT",13333,8
1,39.0,"Sun, 06 Jul 2014 00:00:00 GMT",13334,8
1,22.0,"Mon, 07 Jul 2014 00:00:00 GMT",13335,8
1,24.0,"Tue, 08 Jul 2014 00:00:00 GMT",13336,8
1,27.0,"Wed, 09 Jul 2014 00:00:00 GMT",13337,8
1,30.0,"Thu, 10 Jul 2014 00:00:00 GMT",13338,8
1,44.0,"Fri, 11 Jul 2014 00:00:00 GMT",13339,8
1,45.0,"Sat, 12 Jul 2014 00:00:00 GMT",13340,8
1,42.0,"Sun, 13 Jul 2014 00:00:00 GMT",13341,8
1,30.0,"Mon, 14 Jul 2014 00:00:00 GMT",13342,8
1,30.0,"Tue, 15 Jul 2014 00:00:00 GMT",13343,8
1,34.0,"Wed, 16 Jul 2014 00:00:00 GMT",13344,8
1,33.0,"Thu, 17 Jul 2014 00:00:00 GMT",13345,8
1,37.0,"Fri, 18 Jul 2014 00:00:00 GMT",13346,8
1,32.0,"Sat, 19 Jul 2014 00:00:00 GMT",13347,8
1,51.0,"Sun, 20 Jul 2014 00:00:00 GMT",13348,8
1,40.0,"Mon, 21 Jul 2014 00:00:00 GMT",13349,8
1,29.0,"Tue, 22 Jul 2014 00:00:00 GMT",13350,8
1,39.0,"Wed, 23 Jul 2014 00:00:00 GMT",13351,8
1,30.0,"Thu, 24 Jul 2014 00:00:00 GMT",13352,8
1,40.0,"Fri, 25 Jul 2014 00:00:00 GMT",13353,8
1,38.0,"Sat, 26 Jul 2014 00:00:00 GMT",13354,8
1,44.0,"Sun, 27 Jul 2014 00:00:00 GMT",13355,8
1,32.0,"Mon, 28 Jul 2014 00:00:00 GMT",13356,8
1,34.0,"Tue, 29 Jul 2014 00:00:00 GMT",13357,8
1,41.0,"Wed, 30 Jul 2014 00:00:00 GMT",13358,8
1,21.0,"Thu, 31 Jul 2014 00:00:00 GMT",13359,8
1,31.0,"Fri, 01 Aug 2014 00:00:00 GMT",13360,8
1,34.0,"Sat, 02 Aug 2014 00:00:00 GMT",13361,8
1,34.0,"Sun, 03 Aug 2014 00:00:00 GMT",13362,8
1,23.0,"Mon, 04 Aug 2014 00:00:00 GMT",13363,8
1,25.0,"Tue, 05 Aug 2014 00:00:00 GMT",13364,8
1,23.0,"Wed, 06 Aug 2014 00:00:00 GMT",13365,8
1,35.0,"Thu, 07 Aug 2014 00:00:00 GMT",13366,8
1,44.0,"Fri, 08 Aug 2014 00:00:00 GMT",13367,8
1,43.0,"Sat, 09 Aug 2014 00:00:00 GMT",13368,8
1,24.0,"Sun, 10 Aug 2014 00:00:00 GMT",13369,8
1,28.0,"Mon, 11 Aug 2014 00:00:00 GMT",13370,8
1,19.0,"Tue, 12 Aug 2014 00:00:00 GMT",13371,8
1,26.0,"Wed, 13 Aug 2014 00:00:00 GMT",13372,8
1,19.0,"Thu, 14 Aug 2014 00:00:00 GMT",13373,8
1,36.0,"Fri, 15 Aug 2014 00:00:00 GMT",13374,8
1,32.0,"Sat, 16 Aug 2014 00:00:00 GMT",13375,8
1,49.0,"Sun, 17 Aug 2014 00:00:00 GMT",13376,8
1,23.0,"Mon, 18 Aug 2014 00:00:00 GMT",13377,8
1,28.0,"Tue, 19 Aug 2014 00:00:00 GMT",13378,8
1,24.0,"Wed, 20 Aug 2014 00:00:00 GMT",13379,8
1,24.0,"Thu, 21 Aug 2014 00:00:00 GMT",13380,8
1,31.0,"Fri, 22 Aug 2014 00:00:00 GMT",13381,8
1,34.0,"Sat, 23 Aug 2014 00:00:00 GMT",13382,8
1,50.0,"Sun, 24 Aug 2014 00:00:00 GMT",13383,8
1,29.0,"Mon, 25 Aug 2014 00:00:00 GMT",13384,8
1,27.0,"Tue, 26 Aug 2014 00:00:00 GMT",13385,8
1,22.0,"Wed, 27 Aug 2014 00:00:00 GMT",13386,8
1,28.0,"Thu, 28 Aug 2014 00:00:00 GMT",13387,8
1,38.0,"Fri, 29 Aug 2014 00:00:00 GMT",13388,8
1,35.0,"Sat, 30 Aug 2014 00:00:00 GMT",13389,8
1,36.0,"Sun, 31 Aug 2014 00:00:00 GMT",13390,8
1,19.0,"Mon, 01 Sep 2014 00:00:00 GMT",13391,8
1,27.0,"Tue, 02 Sep 2014 00:00:00 GMT",13392,8
1,21.0,"Wed, 03 Sep 2014 00:00:00 GMT",13393,8
1,27.0,"Thu, 04 Sep 2014 00:00:00 GMT",13394,8
1,18.0,"Fri, 05 Sep 2014 00:00:00 GMT",13395,8
1,35.0,"Sat, 06 Sep 2014 00:00:00 GMT",13396,8
1,36.0,"Sun, 07 Sep 2014 00:00:00 GMT",13397,8
1,25.0,"Mon, 08 Sep 2014 00:00:00 GMT",13398,8
1,17.0,"Tue, 09 Sep 2014 00:00:00 GMT",13399,8
1,31.0,"Wed, 10 Sep 2014 00:00:00 GMT",13400,8
1,23.0,"Thu, 11 Sep 2014 00:00:00 GMT",13401,8
1,22.0,"Fri, 12 Sep 2014 00:00:00 GMT",13402,8
1,24.0,"Sat, 13 Sep 2014 00:00:00 GMT",13403,8
1,35.0,"Sun, 14 Sep 2014 00:00:00 GMT",13404,8
1,22.0,"Mon, 15 Sep 2014 00:00:00 GMT",13405,8
1,21.0,"Tue, 16 Sep 2014 00:00:00 GMT",13406,8
1,29.0,"Wed, 17 Sep 2014 00:00:00 GMT",13407,8
1,26.0,"Thu, 18 Sep 2014 00:00:00 GMT",13408,8
1,27.0,"Fri, 19 Sep 2014 00:00:00 GMT",13409,8
1,34.0,"Sat, 20 Sep 2014 00:00:00 GMT",13410,8
1,18.0,"Sun, 21 Sep 2014 00:00:00 GMT",13411,8
1,18.0,"Mon, 22 Sep 2014 00:00:00 GMT",13412,8
1,24.0,"Tue, 23 Sep 2014 00:00:00 GMT",13413,8
1,28.0,"Wed, 24 Sep 2014 00:00:00 GMT",13414,8
1,25.0,"Thu, 25 Sep 2014 00:00:00 GMT",13415,8
1,35.0,"Fri, 26 Sep 2014 00:00:00 GMT",13416,8
1,19.0,"Sat, 27 Sep 2014 00:00:00 GMT",13417,8
1,29.0,"Sun, 28 Sep 2014 00:00:00 GMT",13418,8
1,17.0,"Mon, 29 Sep 2014 00:00:00 GMT",13419,8
1,25.0,"Tue, 30 Sep 2014 00:00:00 GMT",13420,8
1,27.0,"Wed, 01 Oct 2014 00:00:00 GMT",13421,8
1,24.0,"Thu, 02 Oct 2014 00:00:00 GMT",13422,8
1,30.0,"Fri, 03 Oct 2014 00:00:00 GMT",13423,8
1,28.0,"Sat, 04 Oct 2014 00:00:00 GMT",13424,8
1,42.0,"Sun, 05 Oct 2014 00:00:00 GMT",13425,8
1,26.0,"Mon, 06 Oct 2014 00:00:00 GMT",13426,8
1,25.0,"Tue, 07 Oct 2014 00:00:00 GMT",13427,8
1,30.0,"Wed, 08 Oct 2014 00:00:00 GMT",13428,8
1,26.0,"Thu, 09 Oct 2014 00:00:00 GMT",13429,8
1,32.0,"Fri, 10 Oct 2014 00:00:00 GMT",13430,8
1,20.0,"Sat, 11 Oct 2014 00:00:00 GMT",13431,8
1,27.0,"Sun, 12 Oct 2014 00:00:00 GMT",13432,8
1,13.0,"Mon, 13 Oct 2014 00:00:00 GMT",13433,8
1,28.0,"Tue, 14 Oct 2014 00:00:00 GMT",13434,8
1,22.0,"Wed, 15 Oct 2014 00:00:00 GMT",13435,8
1,25.0,"Thu, 16 Oct 2014 00:00:00 GMT",13436,8
1,26.0,"Fri, 17 Oct 2014 00:00:00 GMT",13437,8
1,30.0,"Sat, 18 Oct 2014 00:00:00 GMT",13438,8
1,33.0,"Sun, 19 Oct 2014 00:00:00 GMT",13439,8
1,18.0,"Mon, 20 Oct 2014 00:00:00 GMT",13440,8
1,29.0,"Tue, 21 Oct 2014 00:00:00 GMT",13441,8
1,18.0,"Wed, 22 Oct 2014 00:00:00 GMT",13442,8
1,37.0,"Thu, 23 Oct 2014 00:00:00 GMT",13443,8
1,16.0,"Fri, 24 Oct 2014 00:00:00 GMT",13444,8
1,33.0,"Sat, 25 Oct 2014 00:00:00 GMT",13445,8
1,36.0,"Sun, 26 Oct 2014 00:00:00 GMT",13446,8
1,16.0,"Mon, 27 Oct 2014 00:00:00 GMT",13447,8
1,23.0,"Tue, 28 Oct 2014 00:00:00 GMT",13448,8
1,29.0,"Wed, 29 Oct 2014 00:00:00 GMT",13449,8
1,30.0,"Thu, 30 Oct 2014 00:00:00 GMT",13450,8
1,22.0,"Fri, 31 Oct 2014 00:00:00 GMT",13451,8
1,30.0,"Sat, 01 Nov 2014 00:00:00 GMT",13452,8
1,39.0,"Sun, 02 Nov 2014 00:00:00 GMT",13453,8
1,26.0,"Mon, 03 Nov 2014 00:00:00 GMT",13454,8
1,21.0,"Tue, 04 Nov 2014 00:00:00 GMT",13455,8
1,25.0,"Wed, 05 Nov 2014 00:00:00 GMT",13456,8
1,29.0,"Thu, 06 Nov 2014 00:00:00 GMT",13457,8
1,37.0,"Fri, 07 Nov 2014 00:00:00 GMT",13458,8
1,30.0,"Sat, 08 Nov 2014 00:00:00 GMT",13459,8
1,32.0,"Sun, 09 Nov 2014 00:00:00 GMT",13460,8
1,18.0,"Mon, 10 Nov 2014 00:00:00 GMT",13461,8
1,30.0,"Tue, 11 Nov 2014 00:00:00 GMT",13462,8
1,28.0,"Wed, 12 Nov 2014 00:00:00 GMT",13463,8
1,29.0,"Thu, 13 Nov 2014 00:00:00 GMT",13464,8
1,34.0,"Fri, 14 Nov 2014 00:00:00 GMT",13465,8
1,32.0,"Sat, 15 Nov 2014 00:00:00 GMT",13466,8
1,28.0,"Sun, 16 Nov 2014 00:00:00 GMT",13467,8
1,20.0,"Mon, 17 Nov 2014 00:00:00 GMT",13468,8
1,23.0,"Tue, 18 Nov 2014 00:00:00 GMT",13469,8
1,25.0,"Wed, 19 Nov 2014 00:00:00 GMT",13470,8
1,35.0,"Thu, 20 Nov 2014 00:00:00 GMT",13471,8
1,35.0,"Fri, 21 Nov 2014 00:00:00 GMT",13472,8
1,34.0,"Sat, 22 Nov 2014 00:00:00 GMT",13473,8
1,35.0,"Sun, 23 Nov 2014 00:00:00 GMT",13474,8
1,18.0,"Mon, 24 Nov 2014 00:00:00 GMT",13475,8
1,23.0,"Tue, 25 Nov 2014 00:00:00 GMT",13476,8
1,20.0,"Wed, 26 Nov 2014 00:00:00 GMT",13477,8
1,27.0,"Thu, 27 Nov 2014 00:00:00 GMT",13478,8
1,36.0,"Fri, 28 Nov 2014 00:00:00 GMT",13479,8
1,29.0,"Sat, 29 Nov 2014 00:00:00 GMT",13480,8
1,22.0,"Sun, 30 Nov 2014 00:00:00 GMT",13481,8
1,21.0,"Mon, 01 Dec 2014 00:00:00 GMT",13482,8
1,13.0,"Tue, 02 Dec 2014 00:00:00 GMT",13483,8
1,15.0,"Wed, 03 Dec 2014 00:00:00 GMT",13484,8
1,13.0,"Thu, 04 Dec 2014 00:00:00 GMT",13485,8
1,17.0,"Fri, 05 Dec 2014 00:00:00 GMT",13486,8
1,32.0,"Sat, 06 Dec 2014 00:00:00 GMT",13487,8
1,15.0,"Sun, 07 Dec 2014 00:00:00 GMT",13488,8
1,10.0,"Mon, 08 Dec 2014 00:00:00 GMT",13489,8
1,10.0,"Tue, 09 Dec 2014 00:00:00 GMT",13490,8
1,20.0,"Wed, 10 Dec 2014 00:00:00 GMT",13491,8
1,24.0,"Thu, 11 Dec 2014 00:00:00 GMT",13492,8
1,21.0,"Fri, 12 Dec 2014 00:00:00 GMT",13493,8
1,21.0,"Sat, 13 Dec 2014 00:00:00 GMT",13494,8
1,24.0,"Sun, 14 Dec 2014 00:00:00 GMT",13495,8
1,17.0,"Mon, 15 Dec 2014 00:00:00 GMT",13496,8
1,14.0,"Tue, 16 Dec 2014 00:00:00 GMT",13497,8
1,18.0,"Wed, 17 Dec 2014 00:00:00 GMT",13498,8
1,19.0,"Thu, 18 Dec 2014 00:00:00 GMT",13499,8
1,16.0,"Fri, 19 Dec 2014 00:00:00 GMT",13500,8
1,20.0,"Sat, 20 Dec 2014 00:00:00 GMT",13501,8
1,26.0,"Sun, 21 Dec 2014 00:00:00 GMT",13502,8
1,15.0,"Mon, 22 Dec 2014 00:00:00 GMT",13503,8
1,19.0,"Tue, 23 Dec 2014 00:00:00 GMT",13504,8
1,25.0,"Wed, 24 Dec 2014 00:00:00 GMT",13505,8
1,17.0,"Thu, 25 Dec 2014 00:00:00 GMT",13506,8
1,22.0,"Fri, 26 Dec 2014 00:00:00 GMT",13507,8
1,28.0,"Sat, 27 Dec 2014 00:00:00 GMT",13508,8
1,34.0,"Sun, 28 Dec 2014 00:00:00 GMT",13509,8
1,13.0,"Mon, 29 Dec 2014 00:00:00 GMT",13510,8
1,21.0,"Tue, 30 Dec 2014 00:00:00 GMT",13511,8
1,21.0,"Wed, 31 Dec 2014 00:00:00 GMT",13512,8
1,13.0,"Thu, 01 Jan 2015 00:00:00 GMT",13513,8
1,17.0,"Fri, 02 Jan 2015 00:00:00 GMT",13514,8
1,16.0,"Sat, 03 Jan 2015 00:00:00 GMT",13515,8
1,21.0,"Sun, 04 Jan 2015 00:00:00 GMT",13516,8
1,20.0,"Mon, 05 Jan 2015 00:00:00 GMT",13517,8
1,20.0,"Tue, 06 Jan 2015 00:00:00 GMT",13518,8
1,18.0,"Wed, 07 Jan 2015 00:00:00 GMT",13519,8
1,13.0,"Thu, 08 Jan 2015 00:00:00 GMT",13520,8
1,22.0,"Fri, 09 Jan 2015 00:00:00 GMT",13521,8
1,11.0,"Sat, 10 Jan 2015 00:00:00 GMT",13522,8
1,25.0,"Sun, 11 Jan 2015 00:00:00 GMT",13523,8
1,20.0,"Mon, 12 Jan 2015 00:00:00 GMT",13524,8
1,17.0,"Tue, 13 Jan 2015 00:00:00 GMT",13525,8
1,11.0,"Wed, 14 Jan 2015 00:00:00 GMT",13526,8
1,14.0,"Thu, 15 Jan 2015 00:00:00 GMT",13527,8
1,15.0,"Fri, 16 Jan 2015 00:00:00 GMT",13528,8
1,28.0,"Sat, 17 Jan 2015 00:00:00 GMT",13529,8
1,22.0,"Sun, 18 Jan 2015 00:00:00 GMT",13530,8
1,15.0,"Mon, 19 Jan 2015 00:00:00 GMT",13531,8
1,21.0,"Tue, 20 Jan 2015 00:00:00 GMT",13532,8
1,19.0,"Wed, 21 Jan 2015 00:00:00 GMT",13533,8
1,9.0,"Thu, 22 Jan 2015 00:00:00 GMT",13534,8
1,31.0,"Fri, 23 Jan 2015 00:00:00 GMT",13535,8
1,21.0,"Sat, 24 Jan 2015 00:00:00 GMT",13536,8
1,19.0,"Sun, 25 Jan 2015 00:00:00 GMT",13537,8
1,16.0,"Mon, 26 Jan 2015 00:00:00 GMT",13538,8
1,25.0,"Tue, 27 Jan 2015 00:00:00 GMT",13539,8
1,14.0,"Wed, 28 Jan 2015 00:00:00 GMT",13540,8
1,24.0,"Thu, 29 Jan 2015 00:00:00 GMT",13541,8
1,20.0,"Fri, 30 Jan 2015 00:00:00 GMT",13542,8
1,25.0,"Sat, 31 Jan 2015 00:00:00 GMT",13543,8
1,30.0,"Sun, 01 Feb 2015 00:00:00 GMT",13544,8
1,16.0,"Mon, 02 Feb 2015 00:00:00 GMT",13545,8
1,19.0,"Tue, 03 Feb 2015 00:00:00 GMT",13546,8
1,20.0,"Wed, 04 Feb 2015 00:00:00 GMT",13547,8
1,28.0,"Thu, 05 Feb 2015 00:00:00 GMT",13548,8
1,21.0,"Fri, 06 Feb 2015 00:00:00 GMT",13549,8
1,28.0,"Sat, 07 Feb 2015 00:00:00 GMT",13550,8
1,31.0,"Sun, 08 Feb 2015 00:00:00 GMT",13551,8
1,18.0,"Mon, 09 Feb 2015 00:00:00 GMT",13552,8
1,25.0,"Tue, 10 Feb 2015 00:00:00 GMT",13553,8
1,21.0,"Wed, 11 Feb 2015 00:00:00 GMT",13554,8
1,23.0,"Thu, 12 Feb 2015 00:00:00 GMT",13555,8
1,20.0,"Fri, 13 Feb 2015 00:00:00 GMT",13556,8
1,23.0,"Sat, 14 Feb 2015 00:00:00 GMT",13557,8
1,24.0,"Sun, 15 Feb 2015 00:00:00 GMT",13558,8
1,19.0,"Mon, 16 Feb 2015 00:00:00 GMT",13559,8
1,23.0,"Tue, 17 Feb 2015 00:00:00 GMT",13560,8
1,15.0,"Wed, 18 Feb 2015 00:00:00 GMT",13561,8
1,21.0,"Thu, 19 Feb 2015 00:00:00 GMT",13562,8
1,23.0,"Fri, 20 Feb 2015 00:00:00 GMT",13563,8
1,28.0,"Sat, 21 Feb 2015 00:00:00 GMT",13564,8
1,26.0,"Sun, 22 Feb 2015 00:00:00 GMT",13565,8
1,10.0,"Mon, 23 Feb 2015 00:00:00 GMT",13566,8
1,18.0,"Tue, 24 Feb 2015 00:00:00 GMT",13567,8
1,21.0,"Wed, 25 Feb 2015 00:00:00 GMT",13568,8
1,17.0,"Thu, 26 Feb 2015 00:00:00 GMT",13569,8
1,24.0,"Fri, 27 Feb 2015 00:00:00 GMT",13570,8
1,22.0,"Sat, 28 Feb 2015 00:00:00 GMT",13571,8
1,26.0,"Sun, 01 Mar 2015 00:00:00 GMT",13572,8
1,21.0,"Mon, 02 Mar 2015 00:00:00 GMT",13573,8
1,22.0,"Tue, 03 Mar 2015 00:00:00 GMT",13574,8
1,13.0,"Wed, 04 Mar 2015 00:00:00 GMT",13575,8
1,29.0,"Thu, 05 Mar 2015 00:00:00 GMT",13576,8
1,22.0,"Fri, 06 Mar 2015 00:00:00 GMT",13577,8
1,27.0,"Sat, 07 Mar 2015 00:00:00 GMT",13578,8
1,23.0,"Sun, 08 Mar 2015 00:00:00 GMT",13579,8
1,18.0,"Mon, 09 Mar 2015 00:00:00 GMT",13580,8
1,29.0,"Tue, 10 Mar 2015 00:00:00 GMT",13581,8
1,30.0,"Wed, 11 Mar 2015 00:00:00 GMT",13582,8
1,24.0,"Thu, 12 Mar 2015 00:00:00 GMT",13583,8
1,23.0,"Fri, 13 Mar 2015 00:00:00 GMT",13584,8
1,40.0,"Sat, 14 Mar 2015 00:00:00 GMT",13585,8
1,29.0,"Sun, 15 Mar 2015 00:00:00 GMT",13586,8
1,20.0,"Mon, 16 Mar 2015 00:00:00 GMT",13587,8
1,23.0,"Tue, 17 Mar 2015 00:00:00 GMT",13588,8
1,17.0,"Wed, 18 Mar 2015 00:00:00 GMT",13589,8
1,13.0,"Thu, 19 Mar 2015 00:00:00 GMT",13590,8
1,16.0,"Fri, 20 Mar 2015 00:00:00 GMT",13591,8
1,26.0,"Sat, 21 Mar 2015 00:00:00 GMT",13592,8
1,26.0,"Sun, 22 Mar 2015 00:00:00 GMT",13593,8
1,17.0,"Mon, 23 Mar 2015 00:00:00 GMT",13594,8
1,25.0,"Tue, 24 Mar 2015 00:00:00 GMT",13595,8
1,23.0,"Wed, 25 Mar 2015 00:00:00 GMT",13596,8
1,21.0,"Thu, 26 Mar 2015 00:00:00 GMT",13597,8
1,29.0,"Fri, 27 Mar 2015 00:00:00 GMT",13598,8
1,33.0,"Sat, 28 Mar 2015 00:00:00 GMT",13599,8
1,34.0,"Sun, 29 Mar 2015 00:00:00 GMT",13600,8
1,13.0,"Mon, 30 Mar 2015 00:00:00 GMT",13601,8
1,18.0,"Tue, 31 Mar 2015 00:00:00 GMT",13602,8
1,22.0,"Wed, 01 Apr 2015 00:00:00 GMT",13603,8
1,24.0,"Thu, 02 Apr 2015 00:00:00 GMT",13604,8
1,38.0,"Fri, 03 Apr 2015 00:00:00 GMT",13605,8
1,34.0,"Sat, 04 Apr 2015 00:00:00 GMT",13606,8
1,26.0,"Sun, 05 Apr 2015 00:00:00 GMT",13607,8
1,28.0,"Mon, 06 Apr 2015 00:00:00 GMT",13608,8
1,28.0,"Tue, 07 Apr 2015 00:00:00 GMT",13609,8
1,31.0,"Wed, 08 Apr 2015 00:00:00 GMT",13610,8
1,29.0,"Thu, 09 Apr 2015 00:00:00 GMT",13611,8
1,30.0,"Fri, 10 Apr 2015 00:00:00 GMT",13612,8
1,31.0,"Sat, 11 Apr 2015 00:00:00 GMT",13613,8
1,37.0,"Sun, 12 Apr 2015 00:00:00 GMT",13614,8
1,22.0,"Mon, 13 Apr 2015 00:00:00 GMT",13615,8
1,36.0,"Tue, 14 Apr 2015 00:00:00 GMT",13616,8
1,30.0,"Wed, 15 Apr 2015 00:00:00 GMT",13617,8
1,30.0,"Thu, 16 Apr 2015 00:00:00 GMT",13618,8
1,28.0,"Fri, 17 Apr 2015 00:00:00 GMT",13619,8
1,30.0,"Sat, 18 Apr 2015 00:00:00 GMT",13620,8
1,41.0,"Sun, 19 Apr 2015 00:00:00 GMT",13621,8
1,17.0,"Mon, 20 Apr 2015 00:00:00 GMT",13622,8
1,26.0,"Tue, 21 Apr 2015 00:00:00 GMT",13623,8
1,35.0,"Wed, 22 Apr 2015 00:00:00 GMT",13624,8
1,29.0,"Thu, 23 Apr 2015 00:00:00 GMT",13625,8
1,33.0,"Fri, 24 Apr 2015 00:00:00 GMT",13626,8
1,32.0,"Sat, 25 Apr 2015 00:00:00 GMT",13627,8
1,35.0,"Sun, 26 Apr 2015 00:00:00 GMT",13628,8
1,20.0,"Mon, 27 Apr 2015 00:00:00 GMT",13629,8
1,31.0,"Tue, 28 Apr 2015 00:00:00 GMT",13630,8
1,22.0,"Wed, 29 Apr 2015 00:00:00 GMT",13631,8
1,31.0,"Thu, 30 Apr 2015 00:00:00 GMT",13632,8
1,46.0,"Fri, 01 May 2015 00:00:00 GMT",13633,8
1,41.0,"Sat, 02 May 2015 00:00:00 GMT",13634,8
1,37.0,"Sun, 03 May 2015 00:00:00 GMT",13635,8
1,24.0,"Mon, 04 May 2015 00:00:00 GMT",13636,8
1,30.0,"Tue, 05 May 2015 00:00:00 GMT",13637,8
1,30.0,"Wed, 06 May 2015 00:00:00 GMT",13638,8
1,19.0,"Thu, 07 May 2015 00:00:00 GMT",13639,8
1,27.0,"Fri, 08 May 2015 00:00:00 GMT",13640,8
1,25.0,"Sat, 09 May 2015 00:00:00 GMT",13641,8
1,33.0,"Sun, 10 May 2015 00:00:00 GMT",13642,8
1,22.0,"Mon, 11 May 2015 00:00:00 GMT",13643,8
